S.No,Registration Number,Name & Address,Type,Date,Source URL,Scraped At
1824,TN/Agent/0162/2024 dated 02.09.2024,TN/Agent/0162/2024 dated 02.09.2024,Individual,02.09.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623090
1825,TN/Agent/0163/2024 dated 30.09.2024,TN/Agent/0163/2024 dated 30.09.2024,Individual,30.09.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623110
1826,TN/Agent/0164/2024 dated 30.09.2024,TN/Agent/0164/2024 dated 30.09.2024,Individual,30.09.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623130
1827,TN/Agent/0165/2024 dated 30.09.2024,TN/Agent/0165/2024 dated 30.09.2024,Individual,30.09.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623153
1828,TN/Agent/0166/2024 dated 30.09.2024,TN/Agent/0166/2024 dated 30.09.2024,Individual,30.09.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623171
1829,TN/Agent/0167/2024 dated 30.09.2024,TN/Agent/0167/2024 dated 30.09.2024,Individual,30.09.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623191
1830,TN/Agent/0168/2024 dated 30.09.2024,TN/Agent/0168/2024 dated 30.09.2024,Individual,30.09.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623210
1831,TN/Agent/0169/2024 dated 30.09.2024,TN/Agent/0169/2024 dated 30.09.2024,Individual,30.09.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623229
1832,TN/Agent/0170/2024 dated 30.09.2024,TN/Agent/0170/2024 dated 30.09.2024,Individual,30.09.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623252
1833,TN/Agent/0171/2024 dated 30.09.2024,TN/Agent/0171/2024 dated 30.09.2024,Firm,30.09.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623270
1834,TN/Agent/0172/2024 dated 30.09.2024,TN/Agent/0172/2024 dated 30.09.2024,Firm,30.09.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623292
1835,TN/Agent/0173/2024 dated 30.09.2024,TN/Agent/0173/2024 dated 30.09.2024,Firm,30.09.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623314
1836,TN/Agent/0174/2024 dated 30.09.2024,TN/Agent/0174/2024 dated 30.09.2024,Firm,30.09.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623335
1837,TN/Agent/0175/2024 dated 30.09.2024,TN/Agent/0175/2024 dated 30.09.2024,Individual,30.09.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623355
1838,TN/Agent/0176/2024 dated 30.09.2024,TN/Agent/0176/2024 dated 30.09.2024,Individual,30.09.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623376
1839,TN/Agent/0177/2024 dated 30.09.2024,TN/Agent/0177/2024 dated 30.09.2024,Individual,30.09.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623394
1840,TN/Agent/0178/2024 dated 08.11.2024,TN/Agent/0178/2024 dated 08.11.2024,Firm,08.11.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623413
1841,TN/Agent/0179/2024 dated 08.11.2024,TN/Agent/0179/2024 dated 08.11.2024,Firm,08.11.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623433
1842,TN/Agent/0180/2024 dated 08.11.2024,TN/Agent/0180/2024 dated 08.11.2024,Firm,08.11.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623451
1843,TN/Agent/0181/2024 dated 08.11.2024,TN/Agent/0181/2024 dated 08.11.2024,Firm,08.11.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623469
1844,TN/Agent/0182/2024 dated 08.11.2024,TN/Agent/0182/2024 dated 08.11.2024,Firm,08.11.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623554
1845,TN/Agent/0183/2024 dated 08.11.2024,TN/Agent/0183/2024 dated 08.11.2024,Firm,08.11.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623582
1846,TN/Agent/0184/2024 dated 08.11.2024,TN/Agent/0184/2024 dated 08.11.2024,Individual,08.11.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623608
1847,TN/Agent/0185/2024 dated 08.11.2024,TN/Agent/0185/2024 dated 08.11.2024,Individual,08.11.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623630
1848,TN/Agent/0186/2024 dated 08.11.2024,TN/Agent/0186/2024 dated 08.11.2024,Individual,08.11.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623655
1849,TN/Agent/0187/2024 dated 08.11.2024,TN/Agent/0187/2024 dated 08.11.2024,Individual,08.11.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623676
1850,TN/Agent/0188/2024 dated 08.11.2024,TN/Agent/0188/2024 dated 08.11.2024,Individual,08.11.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623700
1851,TN/Agent/0189/2024 dated 08.11.2024,TN/Agent/0189/2024 dated 08.11.2024,Firm,08.11.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623718
1852,TN/Agent/0190/2024 dated 08.11.2024,TN/Agent/0190/2024 dated 08.11.2024,Firm,08.11.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623746
1853,TN/Agent/0191/2024 dated 08.11.2024,TN/Agent/0191/2024 dated 08.11.2024,Individual,08.11.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623777
1854,TN/Agent/0192/2024 dated 08.11.2024,TN/Agent/0192/2024 dated 08.11.2024,Individual,08.11.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623792
1855,TN/Agent/0193/2024 dated 08.11.2024,TN/Agent/0193/2024 dated 08.11.2024,Individual,08.11.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623810
1856,TN/Agent/0194/2024 dated 25.11.2024,TN/Agent/0194/2024 dated 25.11.2024,Firm,25.11.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623827
1857,TN/Agent/0195/2024 dated 16.12.2024,TN/Agent/0195/2024 dated 16.12.2024,Firm,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623858
1858,TN/Agent/0196/2024 dated 16.12.2024,TN/Agent/0196/2024 dated 16.12.2024,Firm,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623886
1859,TN/Agent/0197/2024 dated 16.12.2024,TN/Agent/0197/2024 dated 16.12.2024,Firm,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623904
1860,TN/Agent/0198/2024 dated 16.12.2024,TN/Agent/0198/2024 dated 16.12.2024,Firm,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623921
1861,TN/Agent/0199/2024 dated 16.12.2024,TN/Agent/0199/2024 dated 16.12.2024,Firm,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623941
1862,TN/Agent/0200/2024 dated 16.12.2024,TN/Agent/0200/2024 dated 16.12.2024,Firm,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623958
1863,TN/Agent/0201/2024 dated 16.12.2024,TN/Agent/0201/2024 dated 16.12.2024,Firm,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623976
1864,TN/Agent/0202/2024 dated 16.12.2024,TN/Agent/0202/2024 dated 16.12.2024,Firm,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.623993
1865,TN/Agent/0203/2024 dated 16.12.2024,TN/Agent/0203/2024 dated 16.12.2024,Firm,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624012
1866,TN/Agent/0204/2024 dated 16.12.2024,TN/Agent/0204/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624033
1867,TN/Agent/0205/2024 dated 16.12.2024,TN/Agent/0205/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624055
1868,TN/Agent/0206/2024 dated 16.12.2024,TN/Agent/0206/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624076
1869,TN/Agent/0207/2024 dated 16.12.2024,TN/Agent/0207/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624094
1870,TN/Agent/0208/2024 dated 16.12.2024,TN/Agent/0208/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624113
1871,TN/Agent/0209/2024 dated 16.12.2024,TN/Agent/0209/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624136
1872,TN/Agent/0210/2024 dated 16.12.2024,TN/Agent/0210/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624155
1873,TN/Agent/0211/2024 dated 16.12.2024,TN/Agent/0211/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624173
1874,TN/Agent/0212/2024 dated 16.12.2024,TN/Agent/0212/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624190
1875,TN/Agent/0213/2024 dated 16.12.2024,TN/Agent/0213/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624208
1876,TN/Agent/0214/2024 dated 16.12.2024,TN/Agent/0214/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624226
1877,TN/Agent/0215/2024 dated 16.12.2024,TN/Agent/0215/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624245
1878,TN/Agent/0216/2024 dated 16.12.2024,TN/Agent/0216/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624263
1879,TN/Agent/0217/2024 dated 16.12.2024,TN/Agent/0217/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624283
1880,TN/Agent/0218/2024 dated 16.12.2024,TN/Agent/0218/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624300
1881,TN/Agent/0219/2024 dated 16.12.2024,TN/Agent/0219/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624318
1882,TN/Agent/0220/2024 dated 16.12.2024,TN/Agent/0220/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624338
1883,TN/Agent/0221/2024 dated 16.12.2024,TN/Agent/0221/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624357
1884,TN/Agent/0222/2024 dated 16.12.2024,TN/Agent/0222/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624375
1885,TN/Agent/0223/2024 dated 16.12.2024,TN/Agent/0223/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624393
1886,TN/Agent/0224/2024 dated 16.12.2024,TN/Agent/0224/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624414
1887,TN/Agent/0225/2024 dated 16.12.2024,TN/Agent/0225/2024 dated 16.12.2024,Individual,16.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624435
1888,TN/Agent/0226/2024 dated 30.12.2024,TN/Agent/0226/2024 dated 30.12.2024,Firm,30.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624453
1889,TN/Agent/0227/2024 dated 30.12.2024,TN/Agent/0227/2024 dated 30.12.2024,Firm,30.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624476
1890,TN/Agent/0228/2024 dated 30.12.2024,TN/Agent/0228/2024 dated 30.12.2024,Individual,30.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624495
1891,TN/Agent/0229/2024 dated 30.12.2024,TN/Agent/0229/2024 dated 30.12.2024,Individual,30.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624512
1892,TN/Agent/0230/2024 dated 30.12.2024,TN/Agent/0230/2024 dated 30.12.2024,Individual,30.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624531
1893,TN/Agent/0231/2024 dated 30.12.2024,TN/Agent/0231/2024 dated 30.12.2024,Individual,30.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624548
1894,TN/Agent/0232/2024 dated 30.12.2024,TN/Agent/0232/2024 dated 30.12.2024,Individual,30.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624568
1895,TN/Agent/0233/2024 dated 30.12.2024,TN/Agent/0233/2024 dated 30.12.2024,Individual,30.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624587
1896,TN/Agent/0234/2024 dated 30.12.2024,TN/Agent/0234/2024 dated 30.12.2024,Individual,30.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624605
1897,TN/Agent/0235/2024 dated 30.12.2024,TN/Agent/0235/2024 dated 30.12.2024,Individual,30.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624624
1898,TN/Agent/0236/2024 dated 30.12.2024,TN/Agent/0236/2024 dated 30.12.2024,Individual,30.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624643
1899,TN/Agent/0237/2024 dated 30.12.2024,TN/Agent/0237/2024 dated 30.12.2024,Individual,30.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624661
1900,TN/Agent/0238/2024 dated 30.12.2024,TN/Agent/0238/2024 dated 30.12.2024,Individual,30.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624680
1901,TN/Agent/0239/2024 dated 30.12.2024,TN/Agent/0239/2024 dated 30.12.2024,Individual,30.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624703
1902,TN/Agent/0240/2024 dated 30.12.2024,TN/Agent/0240/2024 dated 30.12.2024,Individual,30.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624722
1903,TN/Agent/0241/2024 dated 30.12.2024,TN/Agent/0241/2024 dated 30.12.2024,Individual,30.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624743
1904,TN/Agent/0242/2024 dated 30.12.2024,TN/Agent/0242/2024 dated 30.12.2024,Individual,30.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624761
1905,TN/Agent/0243/2024 dated 30.12.2024,TN/Agent/0243/2024 dated 30.12.2024,Individual,30.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624778
1906,TN/Agent/0244/2024 dated 30.12.2024,TN/Agent/0244/2024 dated 30.12.2024,Firm,30.12.2024,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624797
1907,TN/Agent/0001/2025 dated 10.01.2025,TN/Agent/0001/2025 dated 10.01.2025,Firm,10.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624818
1908,TN/Agent/0002/2025 dated 10.01.2025,TN/Agent/0002/2025 dated 10.01.2025,Firm,10.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624837
1909,TN/Agent/0003/2025 dated 10.01.2025,TN/Agent/0003/2025 dated 10.01.2025,Firm,10.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624857
1910,TN/Agent/0004/2025 dated 10.01.2025,TN/Agent/0004/2025 dated 10.01.2025,Individual,10.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624877
1911,TN/Agent/0005/2025 dated 10.01.2025,TN/Agent/0005/2025 dated 10.01.2025,Individual,10.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624893
1912,TN/Agent/0006/2025 dated 10.01.2025,TN/Agent/0006/2025 dated 10.01.2025,Individual,10.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624912
1913,TN/Agent/0007/2025 dated 10.01.2025,TN/Agent/0007/2025 dated 10.01.2025,Firm,10.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624930
1914,TN/Agent/0008/2025 dated 10.01.2025,TN/Agent/0008/2025 dated 10.01.2025,Firm,10.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624961
1915,TN/Agent/0009/2025 dated 29.01.2025,TN/Agent/0009/2025 dated 29.01.2025,Firm,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.624979
1916,TN/Agent/0010/2025 dated 29.01.2025,TN/Agent/0010/2025 dated 29.01.2025,Firm,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625075
1917,TN/Agent/0011/2025 dated 29.01.2025,TN/Agent/0011/2025 dated 29.01.2025,Firm,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625121
1918,TN/Agent/0012/2025 dated 29.01.2025,TN/Agent/0012/2025 dated 29.01.2025,Firm,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625142
1919,TN/Agent/0013/2025 dated 29.01.2025,TN/Agent/0013/2025 dated 29.01.2025,Firm,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625164
1920,TN/Agent/0014/2025 dated 29.01.2025,TN/Agent/0014/2025 dated 29.01.2025,Individual,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625184
1921,TN/Agent/0015/2025 dated 29.01.2025,TN/Agent/0015/2025 dated 29.01.2025,Individual,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625203
1922,TN/Agent/0016/2025 dated 29.01.2025,TN/Agent/0016/2025 dated 29.01.2025,Individual,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625219
1923,TN/Agent/0017/2025 dated 29.01.2025,TN/Agent/0017/2025 dated 29.01.2025,Individual,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625237
1924,TN/Agent/0018/2025 dated 29.01.2025,TN/Agent/0018/2025 dated 29.01.2025,Individual,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625254
1925,TN/Agent/0019/2025 dated 29.01.2025,TN/Agent/0019/2025 dated 29.01.2025,Individual,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625270
1926,TN/Agent/0020/2025 dated 29.01.2025,TN/Agent/0020/2025 dated 29.01.2025,Individual,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625291
1927,TN/Agent/0021/2025 dated 29.01.2025,TN/Agent/0021/2025 dated 29.01.2025,Individual,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625309
1928,TN/Agent/0022/2025 dated 29.01.2025,TN/Agent/0022/2025 dated 29.01.2025,Individual,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625328
1929,TN/Agent/0023/2025 dated 29.01.2025,TN/Agent/0023/2025 dated 29.01.2025,Individual,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625345
1930,TN/Agent/0024/2025 dated 29.01.2025,TN/Agent/0024/2025 dated 29.01.2025,Individual,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625362
1931,TN/Agent/0025/2025 dated 29.01.2025,TN/Agent/0025/2025 dated 29.01.2025,Individual,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625383
1932,TN/Agent/0026/2025 dated 29.01.2025,TN/Agent/0026/2025 dated 29.01.2025,Individual,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625403
1933,TN/Agent/0027/2025 dated 29.01.2025,TN/Agent/0027/2025 dated 29.01.2025,Individual,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625425
1934,TN/Agent/0028/2025 dated 29.01.2025,TN/Agent/0028/2025 dated 29.01.2025,Individual,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625460
1935,TN/Agent/0029/2025 dated 29.01.2025,TN/Agent/0029/2025 dated 29.01.2025,Individual,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625479
1936,TN/Agent/0030/2025 dated 29.01.2025,TN/Agent/0030/2025 dated 29.01.2025,Individual,29.01.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625500
1937,TN/Agent/0031/2025 dated 07.02.2025,TN/Agent/0031/2025 dated 07.02.2025,Individual,07.02.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625522
1938,TN/Agent/0032/2025 dated 07.02.2025,TN/Agent/0032/2025 dated 07.02.2025,Individual,07.02.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625563
1939,TN/Agent/0033/2025 dated 07.02.2025,TN/Agent/0033/2025 dated 07.02.2025,Individual,07.02.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625586
1940,TN/Agent/0034/2025 dated 07.02.2025,TN/Agent/0034/2025 dated 07.02.2025,Individual,07.02.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625608
1941,TN/Agent/0035/2025 dated 07.02.2025,TN/Agent/0035/2025 dated 07.02.2025,Individual,07.02.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625631
1942,TN/Agent/0036/2025 dated 07.02.2025,TN/Agent/0036/2025 dated 07.02.2025,Individual,07.02.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625657
1943,TN/Agent/0037/2025 dated 17.02.2025,TN/Agent/0037/2025 dated 17.02.2025,Individual,17.02.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625685
1944,TN/Agent/0038/2025 dated 17.02.2025,TN/Agent/0038/2025 dated 17.02.2025,Individual,17.02.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625706
1945,TN/Agent/0039/2025 dated 17.02.2025,TN/Agent/0039/2025 dated 17.02.2025,Individual,17.02.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625724
1946,TN/Agent/0040/2025 dated 17.02.2025,TN/Agent/0040/2025 dated 17.02.2025,Individual,17.02.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625752
1947,TN/Agent/0041/2025 dated 17.02.2025,TN/Agent/0041/2025 dated 17.02.2025,Individual,17.02.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625775
1948,TN/Agent/0042/2025 dated 04.03.2025,TN/Agent/0042/2025 dated 04.03.2025,Individual,04.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625797
1949,TN/Agent/0043/2025 dated 04.03.2025,TN/Agent/0043/2025 dated 04.03.2025,Individual,04.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625822
1950,TN/Agent/0044/2025 dated 04.03.2025,TN/Agent/0044/2025 dated 04.03.2025,Individual,04.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625844
1951,TN/Agent/0045/2025 dated 04.03.2025,TN/Agent/0045/2025 dated 04.03.2025,Individual,04.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625869
1952,TN/Agent/0046/2025 dated 04.03.2025,TN/Agent/0046/2025 dated 04.03.2025,Individual,04.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625893
1953,TN/Agent/0047/2025 dated 04.03.2025,TN/Agent/0047/2025 dated 04.03.2025,Individual,04.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625915
1954,TN/Agent/0048/2025 dated 10.03.2025,TN/Agent/0048/2025 dated 10.03.2025,Firm,10.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625939
1955,TN/Agent/0049/2025 dated 10.03.2025,TN/Agent/0049/2025 dated 10.03.2025,Firm,10.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625963
1956,TN/Agent/0050/2025 dated 10.03.2025,TN/Agent/0050/2025 dated 10.03.2025,Individual,10.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.625984
1957,TN/Agent/0051/2025 dated 10.03.2025,TN/Agent/0051/2025 dated 10.03.2025,Individual,10.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626006
1958,TN/Agent/0052/2025 dated 10.03.2025,TN/Agent/0052/2025 dated 10.03.2025,Individual,10.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626030
1959,TN/Agent/0053/2025 dated 10.03.2025,TN/Agent/0053/2025 dated 10.03.2025,Individual,10.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626053
1960,TN/Agent/0054/2025 dated 11.03.2025,TN/Agent/0054/2025 dated 11.03.2025,Individual,11.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626075
1961,TN/Agent/0055/2025 dated 11.03.2025,TN/Agent/0055/2025 dated 11.03.2025,Individual,11.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626102
1962,TN/Agent/0056/2025 dated 11.03.2025,TN/Agent/0056/2025 dated 11.03.2025,Individual,11.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626143
1963,TN/Agent/0057/2025 dated 20.03.2025,TN/Agent/0057/2025 dated 20.03.2025,Individual,20.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626185
1964,TN/Agent/0058/2025 dated 20.03.2025,TN/Agent/0058/2025 dated 20.03.2025,Individual,20.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626211
1965,TN/Agent/0059/2025 dated 20.03.2025,TN/Agent/0059/2025 dated 20.03.2025,Individual,20.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626243
